지역,국가명,연도,원,달러
아시아,베트남,2015,39728682832,35117446
아시아,부탄,2015,176763346,156247
아시아,스리랑카,2015,10157704985,8978718
아시아,아시아다국지원,2015,1625102393,1436480
아시아,아프가니스탄,2015,4966394197,4389954
아시아,인도,2015,87260972,77133
아시아,인도네시아,2015,16045458003,14183091
아시아,중국,2015,1174601463,1038268
아시아,캄보디아,2015,30315491950,26796827
아시아,태국,2015,4470137948,3951297
아시아,파키스탄,2015,5435816149,4804891
아시아,필리핀,2015,28980081555,25616416
아프리카,가나,2015,6852220407,6056896
아프리카,가봉,2015,253988616,224509
아프리카,감비아,2015,91508925,80888
아프리카,기니비사우,2015,58164487,51413
아프리카,나미비아,2015,17766319,15704
아프리카,나이지리아,2015,5694160559,5033250
아프리카,남수단,2015,32241145,28499
아프리카,남아프리카공화국,2015,247575209,218840
아프리카,니제르,2015,603595853,533538
아프리카,라이베리아,2015,1477609573,1306106
아프리카,레소토,2015,157765497,139454
아프리카,르완다,2015,15884853799,14041127
아프리카,마다가스카르,2015,395923364,349969
아프리카,말라위,2015,2718722975,2403166
아프리카,말리,2015,590579764,522032
아프리카,모로코,2015,6234728661,5511075
아프리카,모잠비크,2015,4769162888,4215615
아프리카,베냉,2015,141356672,124950
아프리카,부룬디,2015,496071700,438494
아프리카,부르키나파소,2015,358853711,317202
아프리카,세네갈,2015,6276096978,5547642
아프리카,소말리아,2015,235060287,207777
아프리카,수단,2015,4026611510,3559250
아프리카,스와질랜드,2015,178023649,157361
아프리카,시에라리온,2015,332657917,294047
아프리카,알제리,2015,4068288430,3596090
아프리카,앙골라,2015,1799518610,1590652
아프리카,에티오피아,2015,20818731576,18402339
아프리카,우간다,2015,11086372869,9799598
아프리카,이집트,2015,1839575184,1626059
아프리카,잠비아,2015,100778858,89082
아프리카,적도기니,2015,32428019,28664
아프리카,중앙아프리카,2015,38429983,33969
아프리카,지부티,2015,91415345,80805
아프리카,짐바브웨,2015,2238946907,1979076
아프리카,차드,2015,14451665,12774
아프리카,카메룬,2015,4487929334,3967023
아프리카,케냐,2015,4132612615,3652948
아프리카,코모로,2015,77100680,68152
아프리카,코트디부아르,2015,3235375837,2859852
아프리카,콩고 민주공화국,2015,9229772386,8158489
아프리카,콩고공화국,2015,126401818,111731
아프리카,탄자니아,2015,11148712165,9854701
아프리카,토고,2015,564455787,498940
아프리카,튀니지,2015,5082484995,4492570
오세아니아,니우에,2015,111482128,98543
오세아니아,마샬군도,2015,22031431,19474
오세아니아,바누아투,2015,20074556,17745
오세아니아,사모아,2015,112336962,99298
오세아니아,솔로몬군도,2015,3158995669,2792337
오세아니아,쿡제도,2015,242248266,214131
오세아니아,키리바시,2015,68612724,60649
오세아니아,통가,2015,183327641,162049
오세아니아,투발루,2015,44057706,38944
오세아니아,파푸아뉴기니,2015,2447691539,2163592
오세아니아,팔라우,2015,83018855,73383
오세아니아,피지,2015,945552355,835804
중남미,가이아나,2015,137715383,121731
중남미,과테말라,2015,2792195356,2468110
중남미,그레나다,2015,92307500,81594
중남미,니카라과,2015,1154085429,1020133
중남미,도미니카공화국,2015,2920743968,2581738
중남미,도미니카연방,2015,78037489,68980
중남미,멕시코,2015,9766027,8633
중남미,몬트세라트,2015,11695326,10338
중남미,바베이도스,2015,11418917,10094
중남미,바하마,2015,12020669,10625
중남미,베네수엘라,2015,14763416,13050
중남미,벨리즈,2015,165920005,146662
중남미,볼리비아,2015,9966949568,8810104
중남미,브라질,2015,3906411,3453
중남미,세인트루시아,2015,243635890,215358
중남미,세인트빈센트,2015,123660137,109307
중남미,아이티,2015,2359802267,2085904
중남미,안티구아바부다,2015,215870648,190815
중남미,에콰도르,2015,8040638123,7107376
중남미,엘살바도르,2015,3651629682,3227792
중남미,온두라스,2015,4824533660,4264559
중남미,우루과이,2015,122334913,108136
중남미,자메이카,2015,455463384,402599
중남미,칠레,2015,1953205,1727
중남미,코스타리카,2015,394306439,348540
중남미,콜롬비아,2015,10704409704,9461968
중남미,쿠바,2015,5859616,5180
중남미,트리니다드토바고,2015,10891078,9627
중남미,파나마,2015,622757546,550475
중남미,파라과이,2015,10280194688,9086991
중남미,페루,2015,9240376100,8167862
중동,레바논,2015,241599834,213558
중동,시리아,2015,5494728451,4856965
중동,요르단,2015,5350151368,4729169
중동,이라크,2015,8198280649,7246721
중동,이란,2015,139977904,123731
중동,팔레스타인,2015,4579273356,4047765
국제기구,GPE,2016,798000000,687582
국제기구,IFAD,2016,1311000000,1129598
국제기구,IFRC,2016,912000000,785808
국제기구,ILO,2016,1710000000,1473389
국제기구,UNDP유엔개발계획,2016,1803142942,1553645
국제기구,UNESCO유엔교육과학문화기구,2016,684000000,589356
국제기구,UNHCR유엔난민고등판무관실,2016,857280000,738659
국제기구,UNICEF유엔아동기금,2016,8542020000,7360069
국제기구,UN유엔,2016,1580353734,1361682
국제기구,WFP세계식량계획,2016,12540000000,10804856
국제기구,네팔,2016,991800000,854566
국제기구,동티모르,2016,1482686000,1277528
국제기구,말리,2016,932213921,803225
국제기구,코트디부아르,2016,4170561135,3593485
국제기구,탄자니아,2016,900600000,775985
기타,일반,2016,96043356829,82753951
동구 및 CIS,몰도바,2016,342268999,294906
동구 및 CIS,벨로루시,2016,268782515,231589
동구 및 CIS,보스니아헤르체고비나,2016,114000000,98226
동구 및 CIS,세르비아,2016,167119332,143996
동구 및 CIS,아제르바이잔,2016,557159930,480073
동구 및 CIS,알바니아,2016,81832846,70512
동구 및 CIS,우즈베키스탄,2016,19856143187,17108673
동구 및 CIS,우크라이나,2016,28946226,24938
동구 및 CIS,조지아,2016,122375370,105442
동구 및 CIS,카자흐스탄,2016,813484722,700925
동구 및 CIS,키르기스스탄,2016,7611577687,6558404
동구 및 CIS,타지키스탄,2016,356984021,307590
동구 및 CIS,투르크메니스탄,2016,151981511,130946
아시아,네팔,2016,11298596966,9735210
아시아,동티모르,2016,11304037634,9739905
아시아,라오스,2016,18428078929,15878227
아시아,말레이시아,2016,199427657,171830
아시아,몰디브,2016,97536979,84044
아시아,몽골,2016,16125308103,13894034
아시아,미얀마,2016,29603045475,25506934
아시아,방글라데시,2016,10456061040,9009264
아시아,베트남,2016,37653891154,32443823
아시아,부탄,2016,391470085,337300
아시아,스리랑카,2016,15294368076,13178077
아시아,아시아다국지원,2016,8198335509,7063941
아시아,아프가니스탄,2016,1535306682,1322878
아시아,인도,2016,77879644,67106
아시아,인도네시아,2016,18361760324,15821069
아시아,중국,2016,1299578747,1119759
아시아,중앙아시아다국지원,2016,1729111178,1489856
아시아,캄보디아,2016,26940164616,23212478
아시아,태국,2016,5474504124,4717006
아시아,파키스탄,2016,3369387367,2903163
아시아,필리핀,2016,24003685234,20682380
아프리카,가나,2016,5763162523,4965700
아프리카,가봉,2016,176440952,152028
아프리카,나미비아,2016,19272976,16607
아프리카,나이지리아,2016,4810646257,4144991
아프리카,남수단,2016,370434822,319178
아프리카,남아프리카공화국,2016,81254345,70009
아프리카,니제르,2016,242665615,209087
아프리카,라이베리아,2016,1684207605,1451165
아프리카,레소토,2016,159639529,137550
아프리카,르완다,2016,12677154573,10923016
아프리카,마다가스카르,2016,438867061,378140
아프리카,말라위,2016,394157562,339620
아프리카,말리,2016,57268847,49343
아프리카,모로코,2016,5579438289,4807405
아프리카,모리타니,2016,13458342,11596
아프리카,모잠비크,2016,4727500092,4073344
아프리카,베냉,2016,268822894,231625
아프리카,보츠와나,2016,135137559,116439
아프리카,부룬디,2016,255204072,219892
아프리카,부르키나파소,2016,225619536,194401
아프리카,세네갈,2016,5071510133,4369757
아프리카,세이셸,2016,7898141,6806
아프리카,수단,2016,2063491607,1777969
아프리카,스와질랜드,2016,134532506,115917
아프리카,시에라리온,2016,893180458,769591
아프리카,아프리카다국지원,2016,6977095466,6011683
아프리카,알제리,2016,2617889173,2255666
아프리카,앙골라,2016,3740037994,3222532
아프리카,에티오피아,2016,16680821632,14372670
아프리카,우간다,2016,11726589055,10103980
아프리카,이집트,2016,1368860173,1179444
아프리카,잠비아,2016,221098316,190507
아프리카,적도기니,2016,213098346,183613
아프리카,중앙아프리카,2016,6524487,5622
아프리카,짐바브웨,2016,499712321,430563
아프리카,차드,2016,32451734,27962
아프리카,카메룬,2016,4178514490,3600365
아프리카,케냐,2016,7341951617,6326060
아프리카,코모로,2016,16225867,13981
아프리카,코트디부아르,2016,2509648936,2162382
아프리카,콩고 민주공화국,2016,8535161875,7354143
아프리카,콩고공화국,2016,129088306,111225
아프리카,탄자니아,2016,9302074934,8014962
아프리카,토고,2016,221677103,191002
아프리카,튀니지,2016,5475279614,4717678
오세아니아,WHO세계보건기구,2016,205200000,176807
오세아니아,나우루,2016,323062938,278363
오세아니아,니우에,2016,20481056,17646
오세아니아,마샬군도,2016,68764908,59250
오세아니아,마이크로네시아,2016,228000000,196452
오세아니아,바누아투,2016,15203414,13100
오세아니아,사모아,2016,56362463,48565
오세아니아,솔로몬군도,2016,2590370746,2231940
오세아니아,쿡제도,2016,17536789,15111
오세아니아,키리바시,2016,244106089,210328
오세아니아,통가,2016,162481010,139998
오세아니아,투발루,2016,153490203,132252
오세아니아,파푸아뉴기니,2016,1306818371,1125997
오세아니아,팔라우,2016,161948134,139540
오세아니아,피지,2016,538987765,464411
중남미,UNIDO유엔공업개발기구,2016,1231200000,1060841
중남미,가이아나,2016,32074614,27636
중남미,과테말라,2016,4214498569,3631348
중남미,그레나다,2016,16288360,14033
중남미,니카라과,2016,1528291698,1316816
중남미,도미니카공화국,2016,3595210291,3097750
중남미,도미니카연방,2016,134808459,116155
중남미,미주지역다국지원,2016,3174805151,2735511
중남미,바베이도스,2016,11835706,10198
중남미,바하마,2016,10067233,8674
중남미,베네수엘라,2016,125400000,108049
중남미,벨리즈,2016,147267740,126891
중남미,볼리비아,2016,12668184292,10915305
중남미,브라질,2016,8436702,7269
중남미,세인트루시아,2016,122085295,105193
중남미,세인트빈센트,2016,159083398,137071
중남미,수리남,2016,97128000,83689
중남미,아이티,2016,868427842,748267
중남미,안티구아바부다,2016,88902237,76600
중남미,에콰도르,2016,8045760734,6932481
중남미,엘살바도르,2016,3796100453,3270834
중남미,온두라스,2016,1167545461,1006003
중남미,우루과이,2016,114000000,98226
중남미,자메이카,2016,155543778,134020
중남미,칠레,2016,8261726,7119
중남미,코스타리카,2016,497044495,428267
중남미,콜롬비아,2016,10736403027,9250825
중남미,파나마,2016,92814377,79970
중남미,파라과이,2016,7199065040,6202941
중남미,페루,2016,9548185625,8227013
중동,레바논,2016,346257333,298347
중동,시리아,2016,5700000000,4911298
중동,오만,2016,5822636,5017
중동,요르단,2016,8882537215,7653481
중동,이라크,2016,6555223458,5648176
중동,이란,2016,7966080,6864
중동,중동다국지원,2016,1729111178,1489856
중동,팔레스타인,2016,5953580386,5129798
국제기구,GPE,2017,805000000,711989
국제기구,IFAD,2017,1322500000,1169697
국제기구,IFRC,2017,690000000,610276
국제기구,OECD경제협력개발기구,2017,501852000,443867
국제기구,UN 유엔,2017,1436506826,1270531
국제기구,UNDP유엔개발계획,2017,2128952,1883
국제기구,UNESCO유엔교육과학문화기구,2017,402577050,356062
국제기구,UNHCR유엔난민고등판무관실,2017,4212450000,3725738
국제기구,UNICEF유엔아동기금,2017,13254900000,11723412
국제기구,UNIDO유엔공업개발기구,2017,1138500000,1006956
국제기구,WFP세계식량계획,2017,13800000000,12205532
국제기구,WHO세계보건기구,2017,2541500000,2247852
기타,일반,2017,93485042870,82683665
동구 및 CIS,몬테네그로,2017,31975317,28281
동구 및 CIS,몰도바,2017,95949059,84863
동구 및 CIS,벨로루시,2017,402995247,356433
동구 및 CIS,세르비아,2017,31302792,27686
동구 및 CIS,아르메니아,2017,115000000,101713
동구 및 CIS,아제르바이잔,2017,833254593,736980
동구 및 CIS,알바니아,2017,18471949,16338
동구 및 CIS,우즈베키스탄,2017,15866435345,14033209
동구 및 CIS,우크라이나,2017,171536931,151717
동구 및 CIS,조지아,2017,316288882,279745
동구 및 CIS,카자흐스탄,2017,237370023,209944
동구 및 CIS,크로아티아,2017,17236944,15245
동구 및 CIS,키르기스스탄,2017,10238818196,9055813
동구 및 CIS,타지키스탄,2017,527693597,466724
동구 및 CIS,투르크메니스탄,2017,455946232,403266
아시아,네팔,2017,12845226739,11361068
아시아,동티모르,2017,13167715564,11646298
아시아,라오스,2017,19340175689,17105585
아시아,말레이시아,2017,129678925,114695
아시아,몰디브,2017,81408274,72003
아시아,몽골,2017,12446046503,11008012
아시아,미얀마,2017,25858248696,22870553
아시아,방글라데시,2017,11012804525,9740370
아시아,베트남,2017,37350283520,33034786
아시아,부탄,2017,417301416,369085
아시아,스리랑카,2017,9079034231,8030033
아시아,아시아다국지원,2017,9943893072,8794964
아시아,아프가니스탄,2017,2486475525,2199185
아시아,인도,2017,442314620,391208
아시아,인도네시아,2017,10959792343,9693480
아시아,중국,2017,93817288,82977
아시아,중앙아시아다국지원,2017,1265895764,1119633
아시아,캄보디아,2017,24197501393,21401691
아시아,태국,2017,4109813766,3634960
아시아,파키스탄,2017,2482048925,2195270
아시아,필리핀,2017,18668487937,16511510
아프리카,가나,2017,7121046315,6298272
아프리카,가봉,2017,41364874,36586
아프리카,감비아,2017,19664739,17393
아프리카,기니,2017,85334067,75474
아프리카,기니비사우,2017,40797473,36084
아프리카,나미비아,2017,26597034,23524
아프리카,나이지리아,2017,6673055206,5902041
아프리카,남수단,2017,240200407,212447
아프리카,남아프리카공화국,2017,492928892,435976
아프리카,니제르,2017,7599123,6721
아프리카,라이베리아,2017,26146910,23126
아프리카,레소토,2017,23785080,21037
아프리카,르완다,2017,12189243875,10780883
아프리카,마다가스카르,2017,324211280,286750
아프리카,말라위,2017,766200839,677674
아프리카,말리,2017,476822775,421730
아프리카,모로코,2017,7441786827,6581955
아프리카,모리셔스,2017,16187345,14317
아프리카,모잠비크,2017,6673029274,5902020
아프리카,베냉,2017,20308073,17961
아프리카,보츠와나,2017,121755288,107688
아프리카,부룬디,2017,208407192,184327
아프리카,부르키나파소,2017,74804061,66160
아프리카,세네갈,2017,7510512166,6642737
아프리카,수단,2017,2179909711,1928041
아프리카,스와질랜드,2017,25132291,22228
아프리카,시에라리온,2017,734188822,649360
아프리카,아프리카다국지원,2017,4713278528,4168700
아프리카,알제리,2017,695035121,614726
아프리카,앙골라,2017,2200120431,1945915
아프리카,에리트레아,2017,6755288,5975
아프리카,에티오피아,2017,24187024452,21392423
아프리카,우간다,2017,16154428372,14287924
아프리카,이집트,2017,1402979182,1240878
아프리카,잠비아,2017,271410485,240050
아프리카,중앙아프리카,2017,32192677,28473
아프리카,지부티,2017,219960964,194546
아프리카,짐바브웨,2017,149993556,132663
아프리카,차드,2017,43537196,38506
아프리카,카메룬,2017,5962223897,5273336
아프리카,케냐,2017,8189034454,7242860
아프리카,코모로,2017,6528740,5774
아프리카,코트디부아르,2017,5554733147,4912932
아프리카,콩고 민주공화국,2017,10658987704,9427436
아프리카,콩고공화국,2017,117082511,103555
아프리카,탄자니아,2017,10597494383,9373043
아프리카,토고,2017,240380535,212607
아프리카,튀니지,2017,5671998768,5016649
오세아니아,나우루,2017,148611628,131441
오세아니아,마샬군도,2017,195500000,172912
오세아니아,마이크로네시아,2017,106215953,93944
오세아니아,바누아투,2017,126698924,112060
오세아니아,사모아,2017,141345541,125014
오세아니아,솔로몬군도,2017,4754741142,4205373
오세아니아,쿡제도,2017,7599123,6721
오세아니아,키리바시,2017,164504846,145497
오세아니아,통가,2017,97938199,86622
오세아니아,투발루,2017,106479631,94176
오세아니아,파푸아뉴기니,2017,330783109,292564
오세아니아,팔라우,2017,15199600,13443
오세아니아,피지,2017,948828569,839198
중남미,ACS 카리브국가연합,2017,1706100775,1508976
중남미,가이아나,2017,104383218,92322
중남미,과테말라,2017,2661173976,2353698
중남미,그레나다,2017,97495929,86231
중남미,니카라과,2017,2007858478,1775867
중남미,도미니카공화국,2017,3893642173,3443766
중남미,도미니카연방,2017,14264180,12616
중남미,멕시코,2017,8179839,7235
중남미,미주지역다국지원,2017,2927803418,2589521
중남미,바베이도스,2017,28528361,25232
중남미,바하마,2017,14264180,12616
중남미,벨리즈,2017,207530233,183552
중남미,볼리비아,2017,12045117243,10653408
중남미,브라질,2017,8179839,7235
중남미,세인트루시아,2017,21863303,19337
중남미,세인트빈센트,2017,43119481,38137
중남미,세인트킷츠네비스,2017,14264180,12616
중남미,수리남,2017,123179839,108948
중남미,아르헨티나,2017,17236944,15245
중남미,아이티,2017,2482979018,2196093
중남미,에콰도르,2017,7766195723,6868877
중남미,엘살바도르,2017,5007184712,4428648
중남미,온두라스,2017,1603409764,1418148
중남미,자메이카,2017,167326711,147993
중남미,코스타리카,2017,867844822,767574
중남미,콜롬비아,2017,6656575723,5887467
중남미,트리니다드토바고,2017,28528367,25232
중남미,파나마,2017,178054305,157481
중남미,파라과이,2017,9354207222,8273409
중남미,페루,2017,10757501720,9514566
중동,레바논,2017,861344459,761824
중동,시리아,2017,502593672,444524
중동,요르단,2017,10536188503,9318823
중동,이라크,2017,7929240349,7013085
중동,이란,2017,80285945,71010
중동,중동다국지원,2017,1265895764,1119633
중동,팔레스타인,2017,6547215652,5790740
국제기구,GPE,2018,790776000,718766
국제기구,UNDP유엔개발계획,2018,2260000000,2054198
국제기구,UNESCO유엔교육과학문화기구,2018,508500000,462195
국제기구,UNHCR유엔난민고등판무관실,2018,7168810400,6515999
국제기구,UNICEF유엔아동기금,2018,9359790000,8507463
국제기구,UNIDO유엔공업개발기구,2018,881400000,801138
국제기구,UN유엔,2018,1508381832,1371025
국제기구,WFP세계식량계획,2018,9209500000,8370858
국제기구,WHO세계보건기구,2018,1130000000,1027099
국제기구,유엔지뢰대책기구,2018,1525500000,1386584
기타,일반,2018,105182000000,95603515
동구 및 CIS,몬테네그로,2018,9513716,8647
동구 및 CIS,몰도바,2018,364263645,331092
동구 및 CIS,벨로루시,2018,149937080,136284
동구 및 CIS,보스니아헤르체고비나,2018,113000000,102710
동구 및 CIS,세르비아,2018,291348032,264817
동구 및 CIS,아제르바이잔,2018,2599937256,2363180
동구 및 CIS,알바니아,2018,192055839,174567
동구 및 CIS,우즈베키스탄,2018,14184161470,12892516
동구 및 CIS,우크라이나,2018,50618716,46009
동구 및 CIS,조지아,2018,41347300,37582
동구 및 CIS,카자흐스탄,2018,391465717,355819
동구 및 CIS,키르기스스탄,2018,4188452461,3807044
동구 및 CIS,타지키스탄,2018,418413720,380312
동구 및 CIS,투르크메니스탄,2018,1456739748,1324085
아시아,네팔,2018,12297887020,11178011
아시아,동티모르,2018,6999896242,6362470
아시아,라오스,2018,20452556006,18590092
아시아,말레이시아,2018,150769611,137042
아시아,몰디브,2018,55957769,50862
아시아,몽골,2018,14486465252,13167293
아시아,미얀마,2018,23069928547,20969120
아시아,방글라데시,2018,16543810702,15037288
아시아,베트남,2018,46297297907,42081342
아시아,부탄,2018,312092465,283673
아시아,스리랑카,2018,11876269222,10794787
아시아,아시아다국지원,2018,7590027599,6898859
아시아,아프가니스탄,2018,5145325843,4676780
아시아,인도,2018,637141676,579121
아시아,인도네시아,2018,9936515400,9031669
아시아,중국,2018,18265138,16601
아시아,중앙아시아다국지원,2018,1214971152,1104333
아시아,캄보디아,2018,23221610081,21106990
아시아,태국,2018,3651377427,3318874
아시아,파키스탄,2018,2390206316,2172550
아시아,필리핀,2018,29121320414,26469454
아프리카,가나,2018,10043732459,9129125
아프리카,가봉,2018,10212799,9282
아프리카,감비아,2018,1950593044,1772966
아프리카,기니비사우,2018,17073274,15519
아프리카,나미비아,2018,20949257,19042
아프리카,나이지리아,2018,4789622627,4353465
아프리카,남수단,2018,80684500,73337
아프리카,남아프리카공화국,2018,274000679,249049
아프리카,니제르,2018,20912613,19008
아프리카,라이베리아,2018,28160778,25596
아프리카,레소토,2018,24115285,21920
아프리카,르완다,2018,18202942550,16545335
아프리카,리비아,2018,23496309,21357
아프리카,마다가스카르,2018,218903193,198969
아프리카,말라위,2018,2399472090,2180968
아프리카,말리,2018,2896083664,2632360
아프리카,모로코,2018,5810941741,5281782
아프리카,모리셔스,2018,22642622,20581
아프리카,모리타니,2018,139993575,127245
아프리카,모잠비크,2018,6920306807,6290126
아프리카,베냉,2018,187886747,170777
아프리카,보츠와나,2018,6107848,5552
아프리카,부룬디,2018,51656842,46952
아프리카,부르키나파소,2018,909440265,826624
아프리카,세네갈,2018,10554725567,9593586
아프리카,수단,2018,3906337431,3550616
아프리카,시에라리온,2018,545474559,495802
아프리카,아프리카다국지원,2018,4210354192,3826948
아프리카,알제리,2018,643954609,585315
아프리카,앙골라,2018,1372920865,1247899
아프리카,에스와티니,2018,19938507,18122
아프리카,에티오피아,2018,17361144063,15780196
아프리카,우간다,2018,14903915699,13546718
아프리카,이집트,2018,1500156008,1363545
아프리카,잠비아,2018,104175233,94689
아프리카,적도기니,2018,108108000,98263
아프리카,중앙아프리카,2018,194260268,176570
아프리카,짐바브웨,2018,355631047,323245
아프리카,차드,2018,24333542,22118
아프리카,카메룬,2018,5443068663,4947409
아프리카,카보베르데,2018,169500000,154065
아프리카,케냐,2018,7685190704,6985357
아프리카,코모로,2018,120447848,109480
아프리카,코트디부아르,2018,5137367645,4669545
아프리카,콩고 민주공화국,2018,15881279663,14435084
아프리카,탄자니아,2018,13377469807,12159279
아프리카,토고,2018,45023966,40924
아프리카,튀니지,2018,4312540298,3919829
오세아니아,마이크로네시아,2018,122040000,110927
오세아니아,바누아투,2018,243073274,220939
오세아니아,사모아,2018,201828567,183449
오세아니아,솔로몬군도,2018,2900945101,2636776
오세아니아,쿡제도,2018,175296500,159334
오세아니아,키리바시,2018,238063013,216384
오세아니아,통가,2018,49546957,45035
오세아니아,투발루,2018,173960587,158119
오세아니아,파푸아뉴기니,2018,302452165,274910
오세아니아,팔라우,2018,83024979,75464
오세아니아,피지,2018,2669403417,2426321
중남미,ACS 카리브국가연합,2018,1069125469,971768
중남미,가이아나,2018,100948233,91756
중남미,과테말라,2018,6824757983,6203277
중남미,니카라과,2018,1914578173,1740232
중남미,도미니카공화국,2018,4265949430,3877482
중남미,도미니카연방,2018,112581900,102330
중남미,멕시코,2018,8023260,7293
중남미,미주지역다국지원,2018,2552889544,2320417
중남미,베네수엘라,2018,73976561,67240
중남미,벨리즈,2018,110848331,100754
중남미,볼리비아,2018,13384667942,12165824
중남미,브라질,2018,8023260,7293
중남미,세인트루시아,2018,21675605,19702
중남미,세인트빈센트,2018,124473149,113138
중남미,아이티,2018,3846791821,3496493
중남미,안티구아바부다,2018,101926000,92644
중남미,에콰도르,2018,9986062158,9076709
중남미,엘살바도르,2018,7278732861,6615911
중남미,온두라스,2018,1788331989,1625482
중남미,자메이카,2018,46476620,42245
중남미,코스타리카,2018,909710627,826870
중남미,콜롬비아,2018,8150313826,7408124
중남미,파나마,2018,177167539,161034
중남미,파라과이,2018,14027381503,12750008
중남미,페루,2018,12675951429,11521644
중동,레바논,2018,1039259536,944622
중동,시리아,2018,1229440000,1117484
중동,예멘,2018,15572387,14155
중동,요르단,2018,7057663399,6414977
중동,이라크,2018,9497317684,8632467
중동,이란,2018,19677895,17886
중동,중동다국지원,2018,1214971152,1104333
중동,팔레스타인,2018,4477939521,4070168
국제기구,FAO식량농업기구,2019,1307955000,1122425
국제기구,GPE,2019,770000000,660778
국제기구,ILO,2019,1230020000,1055545
국제기구,IOM국제이주기구,2019,1394400000,1196608
국제기구,OECD경제협력개발기구,2019,,0
국제기구,UNDP유엔개발계획,2019,5007108100,4296864
국제기구,UNESCO유엔교육과학문화기구,2019,,0
국제기구,UNHCR유엔난민고등판무관실,2019,5904000000,5066534
국제기구,UNICEF유엔아동기금,2019,13233707300,11356541
국제기구,UNIDO유엔공업개발기구,2019,,0
국제기구,WFP세계식량계획,2019,7304749100,6268591
국제기구,WHO세계보건기구,2019,902000000,774054
국제기구,국제기구(일반),2019,2090000000,1793539
국제기구,유엔지뢰대책기구,2019,1386000000,1189400
기타,일반,2019,108176000000,92831507
동구 및 CIS,마케도니아,2019,7309446,6273
동구 및 CIS,몬테네그로,2019,43034068,36930
동구 및 CIS,몰도바,2019,362325570,310931
동구 및 CIS,벨로루시,2019,41238177,35389
동구 및 CIS,보스니아헤르체고비나,2019,9776635,8390
동구 및 CIS,세르비아,2019,453773785,389408
동구 및 CIS,아르메니아,2019,36298579,31150
동구 및 CIS,아제르바이잔,2019,4109855403,3526878
동구 및 CIS,우즈베키스탄,2019,17025435257,14610415
동구 및 CIS,조지아,2019,134303767,115252
동구 및 CIS,카자흐스탄,2019,305991378,262586
동구 및 CIS,키르기스스탄,2019,7941460047,6814982
동구 및 CIS,타지키스탄,2019,2640406795,2265872
동구 및 CIS,터키,2019,5235743,4493
동구 및 CIS,투르크메니스탄,2019,4101726703,3519906
아시아,네팔,2019,15514451177,13313757
아시아,동티모르,2019,11005163494,9444103
아시아,라오스,2019,22076105426,18944663
아시아,말레이시아,2019,239058729,205150
아시아,몰디브,2019,44459986,38154
아시아,몽골,2019,14708500035,12622130
아시아,미얀마,2019,26174570124,22461774
아시아,방글라데시,2019,17800038919,15275146
아시아,베트남,2019,43091956799,36979475
아시아,부탄,2019,756528626,649216
아시아,스리랑카,2019,15494560744,13296699
아시아,아시아다국지원,2019,14409058597,12365172
아시아,아프가니스탄,2019,1592481595,1366589
아시아,인도,2019,959100740,823056
아시아,인도네시아,2019,12794760797,10979850
아시아,중국,2019,110548335,94867
아시아,중앙아시아다국지원,2019,1761346670,1511504
아시아,캄보디아,2019,22018430035,18895170
아시아,태국,2019,4236653061,3635694
아시아,파키스탄,2019,3219319249,2762667
아시아,필리핀,2019,24873431471,21345201
아프리카,가나,2019,14685715019,12602574
아프리카,가봉,2019,2037457,1748
아프리카,감비아,2019,966712237,829588
아프리카,기니,2019,1756108603,1507009
아프리카,기니비사우,2019,13108603,11249
아프리카,나미비아,2019,92977699,79789
아프리카,나이지리아,2019,8433848734,7237525
아프리카,남아프리카공화국,2019,353705975,303534
아프리카,레소토,2019,26217206,22498
아프리카,르완다,2019,18349350079,15746538
아프리카,리비아,2019,223652160,191928
아프리카,마다가스카르,2019,1169804415,1003869
아프리카,말라위,2019,2870326381,2463180
아프리카,말리,2019,1415828604,1214997
아프리카,모로코,2019,5501430493,4721068
아프리카,모리셔스,2019,21384829,18351
아프리카,모리타니,2019,178435210,153125
아프리카,모잠비크,2019,2615645123,2244620
아프리카,베냉,2019,6875284,5900
아프리카,보츠와나,2019,118296000,101516
아프리카,부룬디,2019,63269295,54294
아프리카,부르키나파소,2019,544445778,467218
아프리카,사하라이남아프리카,2019,220000000,188794
아프리카,세네갈,2019,16224577815,13923164
아프리카,수단,2019,4178043853,3585399
아프리카,시에라리온,2019,7570463,6497
아프리카,아프리카다국지원,2019,8185850918,7024710
아프리카,알제리,2019,2816525719,2417005
아프리카,앙골라,2019,14931097,12813
아프리카,에스와티니,2019,17253571,14806
아프리카,에티오피아,2019,24768944474,21255527
아프리카,우간다,2019,14592149809,12522288
아프리카,이집트,2019,6319929919,5423460
아프리카,잠비아,2019,23801022,20425
아프리카,적도기니,2019,110000000,94397
아프리카,지부티,2019,159300793,136704
아프리카,짐바브웨,2019,409766353,351640
아프리카,카메룬,2019,10324330671,8859850
아프리카,케냐,2019,7031040231,6033704
아프리카,코트디부아르,2019,8121994331,6969909
아프리카,콩고 민주공화국,2019,10322137591,8857960
아프리카,콩고공화국,2019,115458647,99081
아프리카,탄자니아,2019,18197286379,15616042
아프리카,토고,2019,162741610,139657
아프리카,튀니지,2019,2881970816,2473169
오세아니아,나우루,2019,68271844,58588
오세아니아,사모아,2019,25318671,21728
오세아니아,솔로몬군도,2019,2910542202,2497684
오세아니아,키리바시,2019,287818420,246993
오세아니아,통가,2019,205316365,176193
